adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,runtime
False,/tJRToZBfb52NhF6SMGAe0bWQc6z.jpg,['Drama'],207,en,Dead Poets Society,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",80.21,/hmGAF5NDoYB6S39UONevjHCESOI.jpg,1989-06-02,Dead Poets Society,False,8.313,10957,
False,/qMMaTIUTxCcRRrwgNsna8EUAd1z.jpg,"['Crime', 'Drama', 'Romance']",15804,zh,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",30.495,/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg,1991-07-27,A Brighter Summer Day,False,8.3,300,
False,/8KJMOKyl9rpgb9ELEwhfBMIaTHw.jpg,"['Animation', 'Family', 'Fantasy', 'Comedy']",1139087,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",69.839,/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,2023-09-24,Once Upon a Studio,False,8.31,334,
False,/jBIMZ0AlUYuFNsKbd4L6FojWMoy.jpg,"['Animation', 'Comedy', 'Romance']",820067,ja,映画 五等分の花嫁,"When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",52.618,/sg7klpt1xwK1IJirBI9EHaqQwJ5.jpg,2022-05-20,The Quintessential Quintuplets Movie,False,8.31,366,
False,/yn6DvHSEXE8Ao3QaNlELpqeSOqx.jpg,['Drama'],3782,ja,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",29.463,/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,1952-10-09,Ikiru,False,8.309,1093,
False,/jynfI114q3kOAbIiVjVfFFmttU2.jpg,"['Crime', 'Drama', 'Action']",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",108.207,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,False,8.308,14467,
False,/ns4vN9p3Z0inYlhh4q9vYXUw3zp.jpg,"['Animation', 'Thriller']",10494,ja,PERFECT BLUE,"Encouraged by her managers, rising pop star Mima takes on a recurring role on a popular TV show, when suddenly her handlers and collaborators begin turning up murdered.",68.467,/bee6ZQVaSAUhlBinsP9In8x8vO1.jpg,1998-02-28,Perfect Blue,False,8.307,2526,
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"['Comedy', 'Drama', 'Romance']",3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",48.434,/uEMekS25hwXrCJOZZ3NKMGcAFJo.jpg,1936-02-05,Modern Times,False,8.296,3602,
False,/26SUDI2iKhZTIKcU4ZzezTH1G15.jpg,"['Drama', 'Western']",335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",94.693,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,1968-12-21,Once Upon a Time in the West,False,8.291,4213,
False,/n0Cju2Eu3VyrUFl32thblHFWznA.jpg,"['Comedy', 'Romance', 'Drama']",901,en,City Lights,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,36.054,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,1931-02-01,City Lights,False,8.286,2099,
False,/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg,"['Drama', 'War']",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",82.983,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-08-15,Apocalypse Now,False,8.285,8012,
False,/bGksau9GGu0uJ8DJQ8DYc9JW5LM.jpg,"['Drama', 'Comedy']",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,74.56,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,False,8.279,16926,
False,/f72GEQF2lKsdmEULSI9bWCbQylH.jpg,"['Drama', 'Thriller', 'Crime']",29259,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",22.973,/8kxtOm7D992iAaOzUoWmNQwbXjs.jpg,1960-03-18,Le Trou,False,8.276,453,
False,/ch3lDc4xQ9MpsNEpnRhvR8PIxxK.jpg,"['Drama', 'Family', 'Fantasy']",1585,en,It's a Wonderful Life,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",58.852,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,1946-12-20,It's a Wonderful Life,False,8.274,4182,
False,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,"['War', 'Drama', 'History']",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,34.89,/3O10X1bVSasrS2NQ186s2tlKvqN.jpg,1957-10-25,Paths of Glory,False,8.3,2813,
False,/jGKQks1bd3rmltqaXbEbS9DnsPv.jpg,"['Animation', 'Family', 'Adventure', 'Fantasy']",995133,en,"The Boy, the Mole, the Fox and the Horse","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",46.199,/oQRgyQCzcyZvE6w5heM9ktVY0LT.jpg,2022-12-25,"The Boy, the Mole, the Fox and the Horse",False,8.261,515,
False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"['Romance', 'Drama']",527641,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",67.459,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,Five Feet Apart,False,8.267,5490,
False,/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg,['Drama'],637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",50.909,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.266,4337,
False,/xGzcusHWxLPvRYSBMeOJOVkdJbj.jpg,"['Drama', 'War']",25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",52.404,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-10-17,Come and See,False,8.264,1417,
False,/6rmb35g7XoMCMQtnbH0rUecFZlV.jpg,"['Drama', 'Music']",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",34.052,/4EKnIjT1IGGFyplaW11lTvXrzI0.jpg,1998-10-28,The Legend of 1900,False,8.263,2208,
False,/jGKQks1bd3rmltqaXbEbS9DnsPv.jpg,"['Animation', 'Family', 'Adventure', 'Fantasy']",995133,en,"The Boy, the Mole, the Fox and the Horse","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",46.199,/oQRgyQCzcyZvE6w5heM9ktVY0LT.jpg,2022-12-25,"The Boy, the Mole, the Fox and the Horse",False,8.261,515,
False,/88J6waYVTta8Qz3iX3qUeWNA5d5.jpg,"['Drama', 'Romance']",447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",62.566,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,Life in a Year,False,8.26,1804,
False,/i1GT0e6Crg6UezT3ibXnMS3pBAd.jpg,"['Animation', 'Drama', 'Romance']",652837,ja,ジョゼと虎と魚たち,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",38.959,/xAbSLi61npWyVs5M0yxin3dKcGO.jpg,2020-12-25,"Josee, the Tiger and the Fish",False,8.257,437,
False,/1EAxNqdkVnp48a7NUuNBHGflowM.jpg,"['Animation', 'Action', 'Science Fiction', 'Drama']",283566,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",52.767,/md5wZRRj8biHrGtyitgBZo7674t.jpg,2021-03-08,Evangelion: 3.0+1.0 Thrice Upon a Time,False,8.3,769,
False,/nbAbAk80aWCpOS5kOPYJ1L9kE1R.jpg,"['Music', 'Drama', 'Romance']",630566,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",31.392,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,2020-10-09,Clouds,False,8.256,990,
False,/wXfAvsPZqBDJ8U78F2IAzsUxtNh.jpg,"['Family', 'Animation', 'Drama']",8587,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",153.911,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-24,The Lion King,False,8.3,17911,
False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"['Drama', 'Thriller', 'Mystery', 'Action']",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",61.914,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,Oldboy,False,8.255,8414,
False,/aLqtWLA6NQHBwQHvHDq5z4EKUm0.jpg,"['Animation', 'Fantasy', 'Romance', 'Drama']",533514,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",41.458,/A9R6bukzzRmOzxvDQsXdQpeNm8l.jpg,2020-09-18,Violet Evergarden: The Movie,False,8.254,398,
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"['Adventure', 'Science Fiction', 'Action']",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",151.486,/or06FN3Dka5tukK1e9sl16pB3iy.jpg,2019-04-24,Avengers: Endgame,False,8.253,25118,
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"['Adventure', 'Action', 'Science Fiction']",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",298.863,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.246,29156,
False,/mlxKite1x1PgmIhJgAxNS9eHmH8.jpg,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",508965,en,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",35.829,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.243,3916,
False,/2Xe9lISpwXKhvKiHttbFfVRERQX.jpg,"['Drama', 'History']",490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",86.705,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,Green Book,False,8.242,11322,
False,/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg,"['Drama', 'Comedy']",42269,it,C'eravamo tanto amati,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",14.132,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,1974-12-21,We All Loved Each Other So Much,False,8.237,520,
False,/sQkRiQo3nLrQYMXZodDjNUJKHZV.jpg,"['Animation', 'Action', 'Science Fiction']",618344,en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",46.614,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,2020-05-05,Justice League Dark: Apokolips War,False,8.235,1429,
False,/dIHezuC3AmylT8mkXQiWSjz2wJR.jpg,['Drama'],265177,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",36.595,/nT4VJ6MfSwUoCorYmkcLVaIenya.jpg,2014-09-19,Mommy,False,8.235,2665,
False,/jr8tSoJGj33XLgFBy6lmZhpGQNu.jpg,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",315162,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",210.895,/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,2022-12-07,Puss in Boots: The Last Wish,False,8.234,7433,
